id	genre_term	word_term	word_definition	word_explanation	question_content	correct_answer	difficulty
423	Cloud Computing	DevOps	DevOps	開発と運用の統合を目指す文化やプラクティス	開発チームと運用チームの連携を強化し、ソフトウェア開発の効率を高める取り組みは何と呼ばれますか？	DevOps	2
424	Cloud Computing	CI/CD	Continuous Integration/Continuous Deployment	継続的な統合とデプロイメントを自動化するプラクティス	コードの変更を頻繁に統合し、自動的にテストとデプロイを行う開発プラクティスは何と呼ばれますか？	CI/CD	3
425	Cloud Computing	Infrastructure as Code	Infrastructure as Code	インフラストラクチャをコードとして管理する手法	インフラストラクチャの設定をコードとして管理し、自動化する手法は何ですか？	Infrastructure as Code	3
426	Cloud Computing	Terraform	Terraform	インフラストラクチャ自動化ツール	HashiCorpが開発したインフラストラクチャをコードとして管理するためのオープンソースツールは何ですか？	Terraform	3
427	Cloud Computing	Ansible	Ansible	構成管理・自動化ツール	シンプルな構文でインフラストラクチャの設定や自動化を行うツールは何ですか？	Ansible	3
428	Cloud Computing	クラウドストレージ	Cloud Storage	クラウド上のデータストレージサービス	インターネットを通じてデータを保存・アクセスできるストレージサービスは何ですか？	クラウドストレージ	1
429	Cloud Computing	オブジェクトストレージ	Object Storage	データをオブジェクトとして扱うストレージ方式	データを個別のオブジェクトとして扱い、メタデータと共に保存するストレージ方式は何ですか？	オブジェクトストレージ	3
430	Cloud Computing	ブロックストレージ	Block Storage	データをブロック単位で管理するストレージ方式	データを固定サイズのブロックに分割して管理するストレージ方式は何ですか？	ブロックストレージ	3
431	Cloud Computing	ファイルストレージ	File Storage	階層構造でファイルを管理するストレージ方式	階層的なディレクトリ構造でファイルを管理するストレージ方式は何ですか？	ファイルストレージ	2
432	Cloud Computing	エッジコンピューティング	Edge Computing	エンドポイントに近い場所でデータ処理を行う手法	クラウドの代わりにデータソースに近い場所でデータ処理を行うコンピューティングパラダイムは何ですか？	エッジコンピューティング	3
433	Cloud Computing	フォグコンピューティング	Fog Computing	エッジとクラウドの中間でデータ処理を行う手法	エッジとクラウドの中間層でデータ処理を行うコンピューティングパラダイムは何ですか？	フォグコンピューティング	3
434	Cloud Computing	クラウドセキュリティ	Cloud Security	クラウド環境のセキュリティを確保するための対策	クラウド環境特有のセキュリティリスクに対処するための対策や技術の総称は何ですか？	クラウドセキュリティ	2
435	Cloud Computing	CASB	Cloud Access Security Broker	クラウドサービスのセキュリティを管理するツール	クラウドサービスの利用を可視化・制御するセキュリティツールは何ですか？	CASB	3
436	Cloud Computing	IAM	Identity and Access Management	ユーザー認証と権限管理を行うシステム	クラウドリソースへのアクセスを制御するユーザー認証と権限管理システムは何ですか？	IAM	3
437	Cloud Computing	RBAC	Role-Based Access Control	役割ベースのアクセス制御	ユーザーの役割に基づいてリソースへのアクセスを制御する方式は何ですか？	RBAC	3
438	Cloud Computing	VPC	Virtual Private Cloud	クラウド内の仮想ネットワーク	クラウド環境内に作成される独立した仮想ネットワークは何ですか？	VPC	2
439	Cloud Computing	セキュリティグループ	Security Group	クラウドリソースのファイアウォール	クラウドリソースへのインバウンド/アウトバウンドトラフィックを制御する仮想ファイアウォールは何ですか？	セキュリティグループ	2
440	Cloud Computing	クラウド暗号化	Cloud Encryption	クラウド上のデータを暗号化する技術	クラウド上で保存・転送されるデータを保護するための暗号化技術は何ですか？	クラウド暗号化	2
441	Cloud Computing	KMS	Key Management Service	暗号化キーを管理するサービス	暗号化キーの作成、管理、使用を容易にするクラウドサービスは何ですか？	KMS	3
442	Cloud Computing	クラウドコンプライアンス	Cloud Compliance	クラウドサービスの法令順守	クラウドサービスが法令や業界標準を遵守していることを確認するプロセスは何ですか？	クラウドコンプライアンス	3
443	Cloud Computing	GDPR	General Data Protection Regulation	EU一般データ保護規則	EUの個人データ保護に関する規則の略称は何ですか？	GDPR	3
444	Cloud Computing	クラウド監査	Cloud Audit	クラウドサービスの監査	クラウドサービスの運用やセキュリティを評価するプロセスは何ですか？	クラウド監査	3
445	Cloud Computing	SLA	Service Level Agreement	サービス品質保証契約	クラウドプロバイダーが保証するサービス品質レベルを定義した契約は何ですか？	SLA	2
446	Cloud Computing	ベンダーロックイン	Vendor Lock-in	特定のベンダーに依存する状態	特定のクラウドプロバイダーのサービスに過度に依存し、移行が困難になる状態は何ですか？	ベンダーロックイン	2
447	Cloud Computing	クラウドポータビリティ	Cloud Portability	クラウド間でのアプリケーションやデータの移植性	異なるクラウド環境間でアプリケーションやデータを容易に移行できる能力は何ですか？	クラウドポータビリティ	3
